ID,Education,Marital_Status,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Children,Family_Size,Is_Parent,Spent
9256,Graduate,Alone,58350,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,51,1,2,1,1001
295,Graduate,Alone,81217,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,33,0,1,0,1157
7397,Graduate,Alone,49090,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,71,1,2,1,688
6349,Postgraduate,Alone,61787,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,35,0,1,0,1319
10790,Postgraduate,Partner,18169,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,37,1,3,1,21
10398,Undergrade,Alone,24336,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,41,1,2,1,31
2431,Graduate,Partner,18222,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,32,0,2,0,67
550,Graduate,Alone,62335,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,70,1,2,1,708
1890,Undergrade,Partner,42033,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,51,2,4,1,25
10742,Postgraduate,Partner,86580,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,39,0,2,0,746
10356,Postgraduate,Alone,41437,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,65,2,3,1,32
4676,Postgraduate,Alone,73705,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,71,2,3,1,1695
8852,Graduate,Partner,61064,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,46,1,3,1,1080
3565,Postgraduate,Partner,38452,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,67,2,4,1,72
5294,Graduate,Alone,18358,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,33,1,2,1,57
1958,Postgraduate,Partner,55012,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,49,1,3,1,660
7349,Undergrade,Partner,9722,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,49,1,3,1,103
8799,Postgraduate,Partner,38175,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,38,1,3,1,153
1351,Postgraduate,Partner,58656,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,66,1,3,1,1220
1045,Graduate,Partner,52117,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,57,1,3,1,279
7732,Graduate,Partner,64813,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,44,1,3,1,745
8070,Postgraduate,Partner,54222,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,49,1,3,1,264
477,Graduate,Partner,83512,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,36,0,2,0,2157
7832,Postgraduate,Partner,77520,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,63,1,3,1,1526
2202,Graduate,Partner,41154,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,44,1,3,1,69
7396,Graduate,Partner,80398,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,56,0,2,0,1597
4055,Undergrade,Alone,18746,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,30,1,2,1,64
10340,Graduate,Partner,35196,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,38,1,3,1,497
10091,Graduate,Alone,60230,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,66,1,2,1,1067
7629,Graduate,Partner,22108,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,45,2,4,1,31
10640,Graduate,Partner,44392,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,48,2,4,1,211
3498,Postgraduate,Partner,55424,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,46,1,3,1,877
6742,Graduate,Partner,17688,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,43,1,3,1,11
1172,Postgraduate,Partner,92491,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,39,0,2,0,2034
569,Graduate,Alone,90273,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,31,0,1,0,1991
4686,Postgraduate,Alone,82571,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,60,0,1,0,1686
1381,Postgraduate,Alone,38513,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,40,1,2,1,324
2634,Postgraduate,Alone,16653,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,43,1,2,1,69
10905,Graduate,Partner,42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,67,2,4,1,252
1744,Undergrade,Alone,23529,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,57,1,2,1,54
1000,Postgraduate,Partner,74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,61,2,4,1,964
3828,Graduate,Partner,71107,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,71,1,3,1,1327
8605,Postgraduate,Partner,46910,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,58,2,4,1,68
10304,Graduate,Partner,18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,63,0,2,0,60
4351,Graduate,Alone,37244,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,67,2,3,1,55
10129,Graduate,Partner,82427,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,56,0,2,0,1456
2499,Undergrade,Alone,75342,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,64,1,2,1,563
10092,Graduate,Alone,70044,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,68,1,2,1,1504
7500,Graduate,Alone,79146,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,55,2,3,1,564
5796,Graduate,Partner,77437,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,59,0,2,0,1125
10556,Graduate,Partner,54984,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,63,1,3,1,358
1064,Postgraduate,Partner,42403,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,51,1,3,1,42
48,Graduate,Partner,55761,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,58,1,3,1,184
7610,Graduate,Partner,37292,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,39,1,3,1,460
263,Postgraduate,Alone,45576,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,77,0,1,0,145
10814,Graduate,Partner,70321,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,75,0,2,0,1376
9710,Postgraduate,Alone,58086,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,53,1,2,1,792
9292,Graduate,Partner,81795,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,70,0,2,0,1382
10250,Undergrade,Partner,28389,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,75,0,2,0,28
7881,Postgraduate,Partner,66835,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,76,0,2,0,1033
5847,Graduate,Alone,69901,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,53,1,2,1,882
737,Postgraduate,Partner,80360,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,73,0,2,0,2231
3571,Postgraduate,Partner,63342,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,61,1,3,1,1101
7807,Graduate,Partner,44989,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,48,1,3,1,369
3878,Undergrade,Alone,31859,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,42,1,2,1,48
5092,Postgraduate,Alone,51569,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,73,1,2,1,467
2154,Graduate,Alone,30372,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,51,2,3,1,44
5394,Undergrade,Alone,16014,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,43,2,3,1,38
3798,Graduate,Partner,41120,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,54,2,4,1,81
3524,Postgraduate,Alone,39763,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,51,1,2,1,167
5247,Postgraduate,Partner,38725,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,67,2,4,1,45
5883,Graduate,Partner,77981,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,50,1,3,1,664
2118,Undergrade,Partner,62905,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,58,1,3,1,622
8812,Undergrade,Alone,13533,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,43,1,2,1,48
6616,Graduate,Partner,59481,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,47,1,3,1,461
2797,Graduate,Partner,72117,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,45,1,3,1,1073
4328,Undergrade,Partner,21955,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,36,1,3,1,55
9167,Graduate,Partner,67131,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,66,1,3,1,976
10560,Postgraduate,Alone,36802,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,42,1,2,1,20
2631,Graduate,Partner,71853,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,40,0,2,0,1149
8312,Undergrade,Partner,28249,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,61,0,2,0,43
5534,Postgraduate,Partner,47808,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,47,1,3,1,224
5093,Postgraduate,Alone,25509,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,48,1,2,1,101
7592,Postgraduate,Partner,51012,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,76,0,2,0,209
8895,Graduate,Alone,70596,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,37,0,1,0,968
8584,Postgraduate,Partner,85431,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,70,0,2,0,1165
2694,Graduate,Partner,42664,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,55,1,3,1,24
8910,Graduate,Partner,42586,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,67,2,4,1,252
7433,Graduate,Alone,29760,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,37,1,2,1,165
164,Postgraduate,Partner,28973,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,45,0,2,0,269
10477,Postgraduate,Partner,39435,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,49,1,3,1,102
2681,Undergrade,Partner,65370,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,38,0,2,0,461
5150,Undergrade,Alone,20194,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,43,1,2,1,47
5283,Postgraduate,Alone,42473,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,46,2,3,1,144
9645,Graduate,Partner,64590,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,54,0,2,0,1338
10678,Graduate,Partner,71232,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,63,1,3,1,917
7261,Graduate,Partner,34600,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,51,2,4,1,318
9648,Graduate,Alone,46904,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,55,2,3,1,253
2870,Graduate,Partner,49094,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,49,1,3,1,502
8008,Graduate,Partner,36075,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,39,1,3,1,119
1513,Undergrade,Partner,60839,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,43,2,4,1,1250
6173,Graduate,Partner,77298,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,43,1,3,1,969
1419,Graduate,Partner,34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,72,2,4,1,76
9150,Postgraduate,Alone,48918,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,59,2,3,1,62
7960,Undergrade,Partner,82122,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,60,0,2,0,1382
1250,Graduate,Alone,37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,46,1,2,1,84
9905,Graduate,Partner,34074,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,70,2,4,1,255
10691,Postgraduate,Partner,28520,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,62,2,4,1,43
7002,Graduate,Alone,62535,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,67,1,2,1,398
2952,Postgraduate,Alone,36273,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,45,1,2,1,76
8439,Graduate,Partner,63404,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,58,2,4,1,902
762,Undergrade,Partner,75774,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,41,1,3,1,823
2831,Graduate,Partner,78416,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,46,1,3,1,1179
6977,Graduate,Partner,75702,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,48,1,3,1,1921
6289,Postgraduate,Partner,59385,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,71,2,4,1,185
4168,Graduate,Alone,37070,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,56,2,3,1,433
8397,Graduate,Partner,44689,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,71,2,4,1,34
9284,Graduate,Partner,53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,64,1,3,1,907
6237,Postgraduate,Alone,7144,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,0,56,2,3,1,416
3130,Graduate,Alone,18701,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,58,2,3,1,44
1619,Graduate,Partner,90369,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,1,66,0,2,0,1588
1990,Postgraduate,Alone,63159,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,0,48,0,1,0,1797
5513,Graduate,Partner,37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,56,2,4,1,40
269,Postgraduate,Alone,46757,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,0,59,1,2,1,1143
8093,Postgraduate,Partner,79734,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,0,53,0,2,0,914
10513,Graduate,Partner,63207,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,0,30,0,2,0,1502
10177,Graduate,Alone,72071,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,0,68,1,2,1,1338
2549,Postgraduate,Partner,21840,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,39,1,3,1,27
5782,Undergrade,Partner,58582,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,0,40,1,3,1,763
10057,Graduate,Alone,72282,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,1,71,0,1,0,1331
10307,Graduate,Partner,50387,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,66,2,4,1,525
8566,Postgraduate,Partner,32583,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,61,2,4,1,9
2415,Graduate,Partner,62568,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,0,60,1,3,1,953
5684,Postgraduate,Alone,44635,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,51,2,3,1,68
8334,Postgraduate,Alone,33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,51,2,3,1,131
9166,Graduate,Partner,63967,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,54,1,3,1,882
1440,Undergrade,Partner,52513,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,0,44,0,2,0,1149
78,Graduate,Partner,25293,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,53,1,3,1,37
5441,Postgraduate,Alone,54111,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,57,1,2,1,388
5302,Graduate,Partner,78394,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,1,36,0,2,0,1428
4687,Postgraduate,Partner,80739,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,0,64,0,2,0,1633
1087,Postgraduate,Partner,22669,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,47,1,3,1,173
6859,Graduate,Alone,29236,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,35,1,2,1,99
9860,Graduate,Partner,44911,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,63,1,3,1,215
7129,Postgraduate,Partner,54693,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,0,60,1,3,1,929
5866,Graduate,Partner,48186,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,48,1,3,1,219
10521,Graduate,Partner,54809,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,45,2,4,1,174
7393,Graduate,Partner,41580,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,44,2,4,1,92
7849,Postgraduate,Partner,80336,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,0,52,0,2,0,1052
332,Graduate,Partner,47743,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,65,1,3,1,275
9847,Undergrade,Partner,62972,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,67,1,3,1,587
531,Postgraduate,Alone,57333,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,1,68,1,2,1,1662
9576,Postgraduate,Partner,32313,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,40,1,3,1,159
6906,Postgraduate,Alone,84953,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,1,69,0,1,0,1024
7419,Postgraduate,Alone,27071,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,54,1,2,1,35
3170,Postgraduate,Partner,68148,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,0,65,0,2,0,1042
8527,Postgraduate,Partner,65735,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,57,2,4,1,395
7872,Postgraduate,Partner,86836,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,1,47,0,2,0,557
9931,Postgraduate,Partner,4023,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,0,59,2,4,1,9
10595,Graduate,Partner,30093,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,32,0,2,0,69
4609,Postgraduate,Partner,57705,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,56,1,3,1,486
5010,Graduate,Alone,25008,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,34,1,2,1,34
4427,Undergrade,Alone,83257,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,27,0,1,0,1365
11148,Graduate,Partner,22280,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,47,1,3,1,13
1168,Postgraduate,Partner,72159,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,44,0,2,0,1401
9595,Graduate,Partner,64260,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,61,0,2,0,1574
10163,Postgraduate,Alone,82733,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,38,0,1,0,1323
2886,Postgraduate,Alone,74290,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,51,1,2,1,1217
6710,Postgraduate,Alone,58217,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,71,3,4,1,103
5316,Postgraduate,Partner,21024,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,46,0,2,0,84
9029,Postgraduate,Partner,70116,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,50,0,2,0,1536
521,Graduate,Partner,54006,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,37,1,3,1,581
1459,Postgraduate,Partner,69063,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,56,1,3,1,928
10241,Undergrade,Alone,11448,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,47,0,1,0,14
1630,Graduate,Alone,61825,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,43,1,2,1,424
3254,Graduate,Partner,70886,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,51,1,3,1,960
9064,Graduate,Partner,69109,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,40,0,2,0,1555
3678,Graduate,Alone,60208,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,49,2,3,1,656
4227,Postgraduate,Partner,32889,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,54,2,4,1,55
9467,Graduate,Alone,34738,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,38,1,2,1,20
8486,Postgraduate,Partner,30538,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,51,1,3,1,367
2186,Undergrade,Partner,82326,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,45,0,2,0,2257
3286,Postgraduate,Alone,26642,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,55,1,2,1,42
8602,Graduate,Alone,69932,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,58,1,2,1,1049
3722,Graduate,Alone,44503,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,50,2,3,1,48
6715,Postgraduate,Alone,60200,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,74,1,2,1,685
4796,Graduate,Alone,49638,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,70,1,2,1,39
9612,Undergrade,Alone,23830,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,35,0,1,0,43
3766,Postgraduate,Alone,33051,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,63,0,1,0,835
1399,Graduate,Partner,72905,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,64,0,2,0,1515
1570,Postgraduate,Partner,69702,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,71,1,3,1,1039
3426,Graduate,Alone,70300,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,47,1,2,1,1596
3074,Postgraduate,Partner,70643,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,38,0,2,0,1828
8341,Postgraduate,Partner,30396,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,53,1,3,1,34
5180,Postgraduate,Alone,50616,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,54,1,2,1,149
6461,Postgraduate,Alone,62772,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,53,1,2,1,946
7679,Postgraduate,Alone,30298,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,37,0,1,0,28
10702,Graduate,Alone,52413,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,38,1,2,1,450
7505,Postgraduate,Partner,44155,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,65,2,4,1,46
5113,Postgraduate,Alone,86979,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,51,0,1,0,1702
10858,Graduate,Partner,76532,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,47,2,4,1,820
2961,Graduate,Partner,42081,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,40,1,3,1,382
2747,Postgraduate,Partner,67546,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,34,0,2,0,2126
3010,Postgraduate,Partner,88420,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,33,0,2,0,2069
5790,Graduate,Partner,31158,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,37,1,3,1,72
6892,Graduate,Alone,61671,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,54,1,2,1,732
1743,Graduate,Alone,69719,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,48,0,1,0,801
3578,Graduate,Alone,49160,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,73,1,2,1,236
8462,Undergrade,Partner,24882,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,44,1,3,1,80
5558,Postgraduate,Alone,90933,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,68,0,1,0,1685
4619,Postgraduate,Alone,113734,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,77,0,1,0,277
8780,Postgraduate,Partner,59292,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,72,1,3,1,507
10789,Postgraduate,Partner,45759,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,58,2,4,1,68
10779,Graduate,Alone,22148,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,39,0,1,0,49
5896,Postgraduate,Partner,73395,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,35,0,2,0,397
